id,trace_id,sequence,purpose,provider,provider_attempt,state,timeout_ms,quality_signals_json,usage_source,input_tokens,output_tokens,cost_micro_usd,error_code,created_at,completed_at,channel_id,client_id
15857,chatcmpl-52ad215f635b43669274a52b49bd6ad4,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1687,2,,,2026-07-31 00:46:23.652496,2026-07-31 00:46:34.669530,dev,lobsterai
15858,chatcmpl-52ad215f635b43669274a52b49bd6ad4,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1660,4,,,2026-07-31 00:46:23.652496,2026-07-31 00:46:34.669530,dev,lobsterai
15859,chatcmpl-e053afc8bd634ac5906f7fbde956049b,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1744,16,,,2026-07-31 00:46:34.711555,2026-07-31 00:46:45.301244,dev,lobsterai
15860,chatcmpl-900cd79b83464c18a1d4ab8e38a31a26,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1764,5,,,2026-07-31 00:46:45.341140,2026-07-31 00:46:54.407281,dev,lobsterai
15861,chatcmpl-130906e91c524f60a330c82be7e96a99,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1810,5,,,2026-07-31 00:46:54.452387,2026-07-31 00:47:03.899058,dev,lobsterai
15862,chatcmpl-321b25a188a94708ab2dcd679e52477f,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1860,5,,,2026-07-31 00:47:03.952831,2026-07-31 00:47:13.601467,dev,lobsterai
15863,chatcmpl-f77f7838dac449c1ba40004f1d393e99,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1957,2,,,2026-07-31 00:47:13.651039,2026-07-31 00:47:24.428810,dev,lobsterai
15864,chatcmpl-f77f7838dac449c1ba40004f1d393e99,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1940,5,,,2026-07-31 00:47:13.651039,2026-07-31 00:47:24.428810,dev,lobsterai
15865,chatcmpl-8235079ce51941f9a5f37bd5014cbb29,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1986,15,,,2026-07-31 00:47:24.477541,2026-07-31 00:47:35.179718,dev,lobsterai
15866,chatcmpl-678fb157d0f64a7daa6fdd57a942796e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2006,5,,,2026-07-31 00:47:35.215005,2026-07-31 00:47:45.759462,dev,lobsterai
15867,chatcmpl-e6786b87eed546f7b339da6fa6b742cc,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2028,4,,,2026-07-31 00:47:45.811313,2026-07-31 00:47:56.413226,dev,lobsterai
15868,chatcmpl-5f57942d1bae4276a286a1a56a84b7d1,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2066,12,,,2026-07-31 00:47:56.457129,2026-07-31 00:47:57.308462,dev,lobsterai
15869,chatcmpl-ea4edc3606e645568ff6dcdc0e047671,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2083,5,,,2026-07-31 00:47:57.362545,2026-07-31 00:47:58.136725,dev,lobsterai
15870,chatcmpl-a1522798f62c4f7d94b8b792bf60eeee,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2111,2,,,2026-07-31 00:47:58.174267,2026-07-31 00:47:59.577702,dev,lobsterai
15871,chatcmpl-a1522798f62c4f7d94b8b792bf60eeee,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2088,5,,,2026-07-31 00:47:58.174267,2026-07-31 00:47:59.577702,dev,lobsterai
15872,chatcmpl-1e33b61a695b49e591136c125c9581bf,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2136,2,,,2026-07-31 00:47:59.613760,2026-07-31 00:48:01.301712,dev,lobsterai
15873,chatcmpl-1e33b61a695b49e591136c125c9581bf,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2112,5,,,2026-07-31 00:47:59.613760,2026-07-31 00:48:01.301712,dev,lobsterai
15874,chatcmpl-d27349a1be4645feab76fc9f6d67edb8,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2158,2,,,2026-07-31 00:48:01.351922,2026-07-31 00:48:03.264431,dev,lobsterai
15875,chatcmpl-d27349a1be4645feab76fc9f6d67edb8,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2133,4,,,2026-07-31 00:48:01.351922,2026-07-31 00:48:03.264431,dev,lobsterai
15876,chatcmpl-45514a979789455dbf112305ac8d86c6,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2204,2,,,2026-07-31 00:48:03.311698,2026-07-31 00:48:05.494018,dev,lobsterai
15877,chatcmpl-45514a979789455dbf112305ac8d86c6,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2180,5,,,2026-07-31 00:48:03.311698,2026-07-31 00:48:05.494018,dev,lobsterai
15878,chatcmpl-213d5874a1684ef88f149d768ae3d1fc,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2226,2,,,2026-07-31 00:48:05.545823,2026-07-31 00:48:07.501474,dev,lobsterai
15879,chatcmpl-213d5874a1684ef88f149d768ae3d1fc,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2201,4,,,2026-07-31 00:48:05.545823,2026-07-31 00:48:07.501474,dev,lobsterai
15880,chatcmpl-18915d9899a8400eb340d259bca10f08,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2254,2,,,2026-07-31 00:48:07.540313,2026-07-31 00:48:09.640103,dev,lobsterai
15881,chatcmpl-18915d9899a8400eb340d259bca10f08,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2228,5,,,2026-07-31 00:48:07.540313,2026-07-31 00:48:09.640103,dev,lobsterai
15882,chatcmpl-8962a99b4fa8423da98615ea94f56832,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2276,2,,,2026-07-31 00:48:09.675546,2026-07-31 00:48:11.915274,dev,lobsterai
15883,chatcmpl-8962a99b4fa8423da98615ea94f56832,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2249,5,,,2026-07-31 00:48:09.675546,2026-07-31 00:48:11.915274,dev,lobsterai
15884,chatcmpl-935c35f10c2243e69a800d6f51067e93,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2287,2,,,2026-07-31 00:48:11.966067,2026-07-31 00:48:14.634360,dev,lobsterai
15885,chatcmpl-935c35f10c2243e69a800d6f51067e93,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2259,5,,,2026-07-31 00:48:11.966067,2026-07-31 00:48:14.634360,dev,lobsterai
15886,chatcmpl-f7b00b742d054e5cbeac6f89f1ab7b66,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2298,2,,,2026-07-31 00:48:14.675886,2026-07-31 00:48:30.736884,dev,lobsterai
15887,chatcmpl-f7b00b742d054e5cbeac6f89f1ab7b66,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2269,5,,,2026-07-31 00:48:14.675886,2026-07-31 00:48:30.736884,dev,lobsterai
15888,chatcmpl-0bf38a7a2cd44d48ba038d99cff30c3f,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2309,2,,,2026-07-31 00:48:30.772830,2026-07-31 00:48:37.470452,dev,lobsterai
15889,chatcmpl-0bf38a7a2cd44d48ba038d99cff30c3f,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2279,5,,,2026-07-31 00:48:30.772830,2026-07-31 00:48:37.470452,dev,lobsterai
15890,chatcmpl-2f6748c70dad418ba463f2342b8f888f,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2320,2,,,2026-07-31 00:48:37.507117,2026-07-31 00:48:43.935009,dev,lobsterai
15891,chatcmpl-2f6748c70dad418ba463f2342b8f888f,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2289,5,,,2026-07-31 00:48:37.507117,2026-07-31 00:48:43.935009,dev,lobsterai
15892,chatcmpl-0763bf05c1144c5e9b82997dd05e864b,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2331,2,,,2026-07-31 00:48:43.982311,2026-07-31 00:48:46.532332,dev,lobsterai
15893,chatcmpl-0763bf05c1144c5e9b82997dd05e864b,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2299,5,,,2026-07-31 00:48:43.982311,2026-07-31 00:48:46.532332,dev,lobsterai
15894,chatcmpl-006018d1c2e84a66939c66986468a35c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2342,2,,,2026-07-31 00:48:46.572077,2026-07-31 00:48:49.037916,dev,lobsterai
15895,chatcmpl-006018d1c2e84a66939c66986468a35c,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2309,5,,,2026-07-31 00:48:46.572077,2026-07-31 00:48:49.037916,dev,lobsterai
15896,chatcmpl-ba469c6aa4a1406f96574f248e23e19b,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2353,2,,,2026-07-31 00:48:49.080944,2026-07-31 00:48:51.583366,dev,lobsterai
15897,chatcmpl-ba469c6aa4a1406f96574f248e23e19b,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2319,5,,,2026-07-31 00:48:49.080944,2026-07-31 00:48:51.583366,dev,lobsterai
15898,chatcmpl-2ac06fb8c85544cfb7093548edc8f91d,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2364,2,,,2026-07-31 00:48:51.625320,2026-07-31 00:48:54.144968,dev,lobsterai
15899,chatcmpl-2ac06fb8c85544cfb7093548edc8f91d,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2329,5,,,2026-07-31 00:48:51.625320,2026-07-31 00:48:54.144968,dev,lobsterai
15900,chatcmpl-eb97f54948274831923fcd117481bffa,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2375,2,,,2026-07-31 00:48:54.181579,2026-07-31 00:48:56.864814,dev,lobsterai
15901,chatcmpl-eb97f54948274831923fcd117481bffa,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2339,5,,,2026-07-31 00:48:54.181579,2026-07-31 00:48:56.864814,dev,lobsterai
15902,chatcmpl-0ff47f37d9da46bb8fecce8394229227,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2386,2,,,2026-07-31 00:48:56.920153,2026-07-31 00:48:59.685681,dev,lobsterai
15903,chatcmpl-0ff47f37d9da46bb8fecce8394229227,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2349,5,,,2026-07-31 00:48:56.920153,2026-07-31 00:48:59.685681,dev,lobsterai
15904,chatcmpl-b7d6cf92c11248df8d8870f5af4aaffb,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2397,2,,,2026-07-31 00:48:59.721911,2026-07-31 00:49:02.686377,dev,lobsterai
15905,chatcmpl-b7d6cf92c11248df8d8870f5af4aaffb,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2359,5,,,2026-07-31 00:48:59.721911,2026-07-31 00:49:02.686377,dev,lobsterai
15906,chatcmpl-eb2a75068484487385933a22f5bbc495,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2408,2,,,2026-07-31 00:49:02.739780,2026-07-31 00:49:05.974918,dev,lobsterai
15907,chatcmpl-eb2a75068484487385933a22f5bbc495,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2369,5,,,2026-07-31 00:49:02.739780,2026-07-31 00:49:05.974918,dev,lobsterai
15908,chatcmpl-e8df2f50cd6f4a68be716ed49d7e5a6c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2419,2,,,2026-07-31 00:49:06.013913,2026-07-31 00:49:08.905063,dev,lobsterai
15909,chatcmpl-e8df2f50cd6f4a68be716ed49d7e5a6c,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2379,5,,,2026-07-31 00:49:06.013913,2026-07-31 00:49:08.905063,dev,lobsterai
15910,chatcmpl-d0d1238559764bf29a87e4a4f8fe8dce,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2430,2,,,2026-07-31 00:49:08.941726,2026-07-31 00:49:12.179284,dev,lobsterai
15911,chatcmpl-d0d1238559764bf29a87e4a4f8fe8dce,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2389,5,,,2026-07-31 00:49:08.941726,2026-07-31 00:49:12.179284,dev,lobsterai
15912,chatcmpl-da9c0c6d5a2d4cd0bcf2b2f7840d7cd7,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2441,2,,,2026-07-31 00:49:12.213756,2026-07-31 00:49:15.467806,dev,lobsterai
15913,chatcmpl-da9c0c6d5a2d4cd0bcf2b2f7840d7cd7,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2399,5,,,2026-07-31 00:49:12.213756,2026-07-31 00:49:15.467806,dev,lobsterai
15914,chatcmpl-27247001fda74f348063b18609693cc9,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2452,2,,,2026-07-31 00:49:15.502907,2026-07-31 00:49:18.864802,dev,lobsterai
15915,chatcmpl-27247001fda74f348063b18609693cc9,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2409,5,,,2026-07-31 00:49:15.502907,2026-07-31 00:49:18.864802,dev,lobsterai
15916,chatcmpl-a3ad867cb2a6452782ebcbd510f020da,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2463,2,,,2026-07-31 00:49:18.924788,2026-07-31 00:49:21.947186,dev,lobsterai
15917,chatcmpl-a3ad867cb2a6452782ebcbd510f020da,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2419,5,,,2026-07-31 00:49:18.924788,2026-07-31 00:49:21.947186,dev,lobsterai
15918,chatcmpl-16cf1cd0f0924799a8a79e615bc6031d,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2474,2,,,2026-07-31 00:49:21.983806,2026-07-31 00:49:25.305674,dev,lobsterai
15919,chatcmpl-16cf1cd0f0924799a8a79e615bc6031d,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2429,5,,,2026-07-31 00:49:21.983806,2026-07-31 00:49:25.305674,dev,lobsterai
15920,chatcmpl-9811f7167a6e4a2893bdd29b645c549e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2485,2,,,2026-07-31 00:49:25.341755,2026-07-31 00:49:28.742355,dev,lobsterai
15921,chatcmpl-9811f7167a6e4a2893bdd29b645c549e,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2439,5,,,2026-07-31 00:49:25.341755,2026-07-31 00:49:28.742355,dev,lobsterai
15922,chatcmpl-772e707047c64c1e82e4e997242635b0,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2458,5,,,2026-07-31 00:49:27.377516,2026-07-31 00:49:30.423994,dev,lobsterai
15923,chatcmpl-acb5b5f9fb624be486daf609779aecbc,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2496,2,,,2026-07-31 00:49:28.777847,2026-07-31 00:49:33.796938,dev,lobsterai
15924,chatcmpl-acb5b5f9fb624be486daf609779aecbc,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2449,5,,,2026-07-31 00:49:28.777847,2026-07-31 00:49:33.796938,dev,lobsterai
15925,chatcmpl-73925435251a44688737c1ba96c07453,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2458,5,,,2026-07-31 00:49:30.438854,2026-07-31 00:49:35.396185,dev,lobsterai
15926,chatcmpl-46f20a5cba1e45c0a18a4f7aab12dc68,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2507,2,,,2026-07-31 00:49:33.840709,2026-07-31 00:49:38.917709,dev,lobsterai
15927,chatcmpl-46f20a5cba1e45c0a18a4f7aab12dc68,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2459,5,,,2026-07-31 00:49:33.840709,2026-07-31 00:49:38.917709,dev,lobsterai
15928,chatcmpl-a99874cc2e5e48b6ae1380728502e894,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2458,5,,,2026-07-31 00:49:35.399589,2026-07-31 00:49:40.548407,dev,lobsterai
15929,chatcmpl-674ee622a8494de49eb778b6880ec6e3,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2518,2,,,2026-07-31 00:49:38.963712,2026-07-31 00:49:44.030826,dev,lobsterai
15930,chatcmpl-674ee622a8494de49eb778b6880ec6e3,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2469,5,,,2026-07-31 00:49:38.963712,2026-07-31 00:49:44.030826,dev,lobsterai
15931,chatcmpl-0ae342bbd6ee42c58f7809fc310375f1,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2458,5,,,2026-07-31 00:49:40.551832,2026-07-31 00:49:45.705448,dev,lobsterai
15932,chatcmpl-9fc0fe56da6a4acf97c841d550eb8c42,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2529,2,,,2026-07-31 00:49:44.074745,2026-07-31 00:49:48.956593,dev,lobsterai
15933,chatcmpl-9fc0fe56da6a4acf97c841d550eb8c42,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2479,5,,,2026-07-31 00:49:44.074745,2026-07-31 00:49:48.956593,dev,lobsterai
15934,chatcmpl-39ad8c278a5144d09dc573cdfbae2a80,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2458,5,,,2026-07-31 00:49:45.708869,2026-07-31 00:49:50.838219,dev,lobsterai
15935,chatcmpl-c3c1a15fe2f441f88c227c95f81e29fb,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2540,2,,,2026-07-31 00:49:49.041528,2026-07-31 00:49:54.643549,dev,lobsterai
15936,chatcmpl-c3c1a15fe2f441f88c227c95f81e29fb,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2489,5,,,2026-07-31 00:49:49.041528,2026-07-31 00:49:54.643549,dev,lobsterai
15937,chatcmpl-c77fcc74ea03454eac6327d5b73ec5e6,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2551,2,,,2026-07-31 00:49:54.679369,2026-07-31 00:49:58.214476,dev,lobsterai
15938,chatcmpl-c77fcc74ea03454eac6327d5b73ec5e6,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2499,5,,,2026-07-31 00:49:54.679369,2026-07-31 00:49:58.214476,dev,lobsterai
15939,chatcmpl-6af9040555614544ad18d618d7a40256,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2562,2,,,2026-07-31 00:49:58.251545,2026-07-31 00:50:02.397397,dev,lobsterai
15940,chatcmpl-6af9040555614544ad18d618d7a40256,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2509,5,,,2026-07-31 00:49:58.251545,2026-07-31 00:50:02.397397,dev,lobsterai
